Date,Kick Off (local),Home Team,Away Team,Venue,Home Score,Away Score,Play Off Game?,Home Goals,Home Behinds,Away Goals,Away Behinds,Home Odds,Away Odds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr-12,16:40,North Melbourne,Gold Coast,Marvel Stadium,127,93,,17,25,13,15, 1.01 , 15.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr-12,13:40,GWS Giants,Western Bulldogs,Manuka Oval,62,104,,9,8,15,14, 11.93 , 1.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-12,18:40,Fremantle,Carlton,Domain Stadium,57,65,,7,15,10,5, 2.18 , 1.66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Apr-12,14:40,Collingwood,Essendon,MCG,80,79,,11,14,11,13, 1.68 , 2.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-12,16:40,Melbourne,Western Bulldogs,MCG,67,88,,9,13,13,10, 2.99 , 1.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-12,15:15,Sydney,North Melbourne,SCG,113,77,,17,11,10,17, 1.88 , 1.86 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-12,13:10,Geelong,Richmond,GMHBA Stadium,75,65,,11,9,9,11, 1.15 , 5.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-12,19:40,Brisbane,Gold Coast,Gabba,111,46,,17,9,6,10, 1.36 , 3.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-12,17:40,West Coast,Hawthorn,Domain Stadium,51,46,,5,21,5,16, 1.60 , 2.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-12,16:10,Adelaide,GWS Giants,AAMI Stadium,96,50,,13,18,7,8, 1.01 , 21.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-12,14:10,Collingwood,Port Adelaide,Marvel Stadium,97,73,,14,13,10,13, 1.22 , 4.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-12,13:45,Carlton,Essendon,MCG,79,109,,11,13,15,19, 1.11 , 6.62 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-12,19:50,St Kilda,Fremantle,Marvel Stadium,79,92,,11,13,14,8, 1.40 , 2.87 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Apr-12,16:40,North Melbourne,Geelong,Marvel Stadium,131,114,,20,11,16,18, 4.09 , 1.22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Apr-12,15:15,Hawthorn,Adelaide,MCG,140,84,,21,14,12,12, 1.17 , 4.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Apr-12,13:10,GWS Giants,West Coast,Blacktown Park,69,150,,10,9,23,12, 23.86 , 1.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-12,19:40,Gold Coast,Essendon,People First Stadium,88,105,,13,10,15,15, 9.66 , 1.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-12,19:40,Western Bulldogs,St Kilda,Marvel Stadium,40,103,,5,10,15,13, 2.49 , 1.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-12,14:40,Fremantle,Brisbane,Domain Stadium,64,35,,8,16,5,5, 1.09 , 7.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-12,13:40,Port Adelaide,Sydney,AAMI Stadium,83,105,,12,11,16,9, 2.58 , 1.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-12,13:45,Richmond,Melbourne,MCG,133,74,,20,13,11,8, 1.21 , 4.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-12,19:50,Carlton,Collingwood,MCG,122,62,,18,14,9,8, 1.83 , 1.93 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Apr-12,15:10,Geelong,Hawthorn,MCG,92,90,,14,8,13,12, 2.48 , 1.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Apr-12,16:40,St Kilda,Gold Coast,Marvel Stadium,139,47,,21,13,7,5, 1.05 , 9.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Apr-12,13:10,North Melbourne,GWS Giants,Blundstone Arena,183,54,,28,15,8,6, 1.01 , 15.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Apr-12,19:40,Adelaide,Western Bulldogs,AAMI Stadium,82,64,,11,16,9,10, 1.21 , 4.26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Apr-12,19:40,Collingwood,Richmond,MCG,85,64,,12,13,8,16, 1.14 , 5.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Apr-12,16:40,West Coast,Melbourne,Domain Stadium,166,58,,25,16,9,4, 1.05 , 10.34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Apr-12,14:10,Sydney,Fremantle,SCG,94,81,,14,10,12,9, 1.67 , 2.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Apr-12,13:45,Essendon,Port Adelaide,Marvel Stadium,111,86,,16,15,13,8, 1.23 , 4.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Apr-12,19:40,Brisbane,Carlton,Gabba,63,154,,9,9,23,16, 3.46 , 1.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Apr-12,16:10,Port Adelaide,St Kilda,AAMI Stadium,89,85,,13,11,13,7, 2.86 , 1.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Apr-12,13:10,Western Bulldogs,West Coast,Marvel Stadium,87,136,,12,15,21,10, 2.25 , 1.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Mar-12,19:40,North Melbourne,Essendon,Marvel Stadium,102,104,,15,12,14,20, 2.14 , 1.66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Mar-12,16:40,Fremantle,Geelong,Domain Stadium,105,101,,16,9,15,11, 1.96 , 1.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Mar-12,15:40,Gold Coast,Adelaide,People First Stadium,68,137,,10,8,19,23, 4.39 , 1.22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Mar-12,13:40,Melbourne,Brisbane,MCG,78,119,,11,12,17,17, 1.42 , 2.81 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Mar-12,19:50,Hawthorn,Collingwood,MCG,137,115,,20,17,16,19, 1.65 , 2.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-12,19:40,Richmond,Carlton,MCG,81,125,,12,9,18,17, 2.48 , 1.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-12,19:20,GWS Giants,Sydney,Accor Stadium,37,100,,5,7,14,16, 13.78 , 1.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Oct-11,14:30,Collingwood,Geelong,MCG,81,119,Y,12,9,18,11, 1.96 , 1.80 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Sep-11,14:20,Geelong,West Coast,MCG,117,69,Y,17,15,10,9, 1.20 , 4.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Sep-11,19:45,Collingwood,Hawthorn,MCG,68,65,Y,10,8,9,11, 1.27 , 3.65 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Sep-11,17:50,West Coast,Carlton,Domain Stadium,101,98,Y,15,11,15,8, 1.40 , 2.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Sep-11,19:45,Hawthorn,Sydney,MCG,122,86,Y,19,8,13,8, 1.42 , 2.81 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Sep-11,14:40,Carlton,Essendon,MCG,149,87,Y,21,23,13,9, 1.39 , 2.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Sep-11,19:20,St Kilda,Sydney,Marvel Stadium,57,82,Y,8,9,12,10, 1.40 , 2.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Sep-11,14:20,Collingwood,West Coast,MCG,82,62,Y,12,10,9,8, 1.19 , 4.59 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Sep-11,19:45,Geelong,Hawthorn,MCG,98,67,Y,14,14,9,13, 1.63 , 2.22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Sep-11,16:40,Richmond,North Melbourne,Marvel Stadium,91,104,,13,13,15,14, 2.20 , 1.64 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Sep-11,14:40,Port Adelaide,Melbourne,Adelaide Oval,112,104,,17,10,15,14, 2.24 , 1.63 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Sep-11,19:10,Carlton,St Kilda,MCG,66,86,,9,12,13,8, 1.71 , 2.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Sep-11,17:10,West Coast,Adelaide,Domain Stadium,145,50,,22,13,7,8, 1.14 , 5.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Sep-11,16:10,Sydney,Brisbane,SCG,119,67,,18,11,9,13, 1.13 , 5.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Sep-11,14:10,Western Bulldogs,Fremantle,Marvel Stadium,107,61,,15,17,8,13, 1.11 , 6.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Sep-11,13:10,Gold Coast,Hawthorn,People First Stadium,97,106,,14,13,16,10, 5.25 , 1.16 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Sep-11,19:40,Collingwood,Geelong,MCG,53,149,,8,5,22,17, 1.35 , 3.14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Aug-11,16:40,Essendon,Port Adelaide,Marvel Stadium,120,113,,17,18,17,11, 1.03 , 12.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Aug-11,14:10,Melbourne,Gold Coast,MCG,112,82,,17,10,12,10, 1.10 , 6.78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Aug-11,12:40,Adelaide,Richmond,AAMI Stadium,99,121,,15,9,17,19, 1.35 , 3.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Aug-11,19:10,St Kilda,North Melbourne,Marvel Stadium,135,70,,19,21,10,10, 1.71 , 2.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Aug-11,19:10,Brisbane,West Coast,Gabba,81,89,,11,15,13,11, 3.44 , 1.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Aug-11,14:10,Geelong,Sydney,GMHBA Stadium,86,99,,12,14,15,9, 1.07 , 8.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Aug-11,14:10,Hawthorn,Western Bulldogs,MCG,113,67,,16,17,10,7, 1.10 , 6.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-11,18:40,Fremantle,Collingwood,Domain Stadium,52,132,,8,4,20,12, 13.75 , 1.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug-11,16:40,Melbourne,Richmond,MCG,110,117,,17,8,17,15, 2.06 , 1.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug-11,14:40,Port Adelaide,Western Bulldogs,AAMI Stadium,97,157,,15,7,24,13, 4.79 , 1.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug-11,13:10,Sydney,St Kilda,Accor Stadium,83,68,,10,23,10,8, 2.24 , 1.62 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Aug-11,19:10,Collingwood,Brisbane,MCG,102,84,,14,18,13,6, 1.01 , 16.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Aug-11,19:10,North Melbourne,Fremantle,Marvel Stadium,143,45,,21,17,6,9, 1.34 , 3.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Aug-11,14:10,Gold Coast,Adelaide,People First Stadium,64,125,,9,10,18,17, 4.66 , 1.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Aug-11,13:10,West Coast,Essendon,Domain Stadium,134,77,,20,14,11,11, 1.24 , 3.97 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Aug-11,19:40,Carlton,Hawthorn,Marvel Stadium,66,78,,8,18,10,18, 2.39 , 1.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Aug-11,16:10,Adelaide,Geelong,AAMI Stadium,85,96,,12,13,14,12, 8.80 , 1.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Aug-11,14:10,Richmond,Sydney,MCG,99,56,,14,15,7,14, 3.42 , 1.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Aug-11,13:10,Melbourne,West Coast,Marvel Stadium,62,110,,9,8,16,14, 4.45 , 1.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Aug-11,19:10,Brisbane,Gold Coast,Gabba,123,61,,18,15,8,13, 1.36 , 3.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Aug-11,19:10,Western Bulldogs,Essendon,Marvel Stadium,101,150,,15,11,23,12, 2.23 , 1.63 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Aug-11,14:10,Hawthorn,Port Adelaide,MCG,197,32,,31,11,5,2, 1.02 , 15.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Aug-11,13:10,Fremantle,Carlton,Domain Stadium,85,115,,12,13,16,19, 2.97 , 1.38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Aug-11,19:40,St Kilda,Collingwood,Marvel Stadium,70,89,,10,10,14,5, 5.89 , 1.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Aug-11,14:40,West Coast,Richmond,Domain Stadium,147,90,,22,15,14,6, 1.08 , 7.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Aug-11,14:10,Hawthorn,North Melbourne,UTAS Stadium,103,86,,15,13,13,8, 1.17 , 4.82 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Aug-11,13:10,Brisbane,Adelaide,Gabba,105,110,,16,9,16,14, 1.68 , 2.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Aug-11,19:20,Essendon,Sydney,Marvel Stadium,100,99,,15,10,14,15, 1.84 , 1.89 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Aug-11,19:10,Port Adelaide,Collingwood,AAMI Stadium,21,159,,3,3,23,21, 13.17 , 1.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Aug-11,14:10,Carlton,Melbourne,MCG,134,58,,21,8,7,16, 1.13 , 5.74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Aug-11,13:40,Geelong,Gold Coast,GMHBA Stadium,188,38,,29,14,6,2, 1.01 , 17.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Aug-11,19:40,St Kilda,Fremantle,Marvel Stadium,113,72,,16,17,10,12, 1.14 , 5.51 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Jul-11,16:10,Adelaide,Port Adelaide,AAMI Stadium,111,79,,16,15,11,13, 1.61 , 2.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Jul-11,14:10,Collingwood,Essendon,MCG,166,92,,25,16,14,8, 1.07 , 8.45 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jul-11,19:10,Gold Coast,St Kilda,People First Stadium,54,74,,6,18,10,14, 7.40 , 1.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jul-11,17:40,Fremantle,Hawthorn,Domain Stadium,44,95,,6,8,13,17, 2.49 , 1.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jul-11,14:10,Geelong,Melbourne,GMHBA Stadium,233,47,,37,11,7,5, 1.07 , 8.33 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jul-11,14:10,Western Bulldogs,West Coast,Marvel Stadium,95,103,,15,5,15,13, 2.29 , 1.61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Jul-11,19:40,North Melbourne,Carlton,Marvel Stadium,62,80,,9,8,11,14, 3.52 , 1.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jul-11,14:40,Fremantle,West Coast,Domain Stadium,64,65,,9,10,8,17, 2.69 , 1.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jul-11,14:10,Melbourne,Hawthorn,MCG,78,132,,12,6,20,12, 4.37 , 1.21 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jul-11,13:10,Geelong,Richmond,Marvel Stadium,113,51,,17,11,7,9, 1.06 , 8.80 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jul-11,19:10,Essendon,Carlton,MCG,79,153,,12,7,24,9, 2.87 , 1.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jul-11,19:10,Gold Coast,Collingwood,People First Stadium,75,129,,11,9,19,15, 15.80 , 1.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jul-11,14:10,North Melbourne,Brisbane,Marvel Stadium,122,77,,17,20,11,11, 1.12 , 6.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jul-11,14:10,Sydney,Western Bulldogs,SCG,114,75,,16,18,11,9, 1.51 , 2.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jul-11,19:40,St Kilda,Adelaide,Marvel Stadium,127,24,,19,13,3,6, 1.13 , 6.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-11,16:40,North Melbourne,Western Bulldogs,Marvel Stadium,142,111,,21,16,17,9, 3.04 , 1.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-11,14:10,Brisbane,Geelong,Gabba,104,133,,15,14,20,13, 7.26 , 1.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-11,13:10,Sydney,Fremantle,SCG,87,98,,13,9,15,8, 1.28 , 3.61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jul-11,20:10,Melbourne,Port Adelaide,TIO Stadium,113,92,,17,11,14,8, 1.27 , 3.65 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jul-11,19:10,St Kilda,West Coast,Marvel Stadium,82,61,,13,4,9,7, 1.76 , 2.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jul-11,14:10,Richmond,Gold Coast,Cazaly’s Stadium,70,85,,9,16,12,13, 1.13 , 5.85 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jul-11,14:10,Carlton,Collingwood,MCG,79,98,,11,13,13,20, 5.16 , 1.16 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Jul-11,20:10,Adelaide,Essendon,AAMI Stadium,73,84,,10,13,12,12, 2.05 , 1.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Jul-11,16:40,Western Bulldogs,Carlton,Marvel Stadium,96,69,,14,12,9,15, 3.35 , 1.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Jul-11,14:40,Port Adelaide,St Kilda,AAMI Stadium,53,109,,8,5,17,7, 3.63 , 1.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Jul-11,13:10,Collingwood,North Melbourne,MCG,147,30,,22,15,3,12, 1.07 , 8.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Jul-11,19:10,Essendon,Richmond,MCG,105,66,,15,15,9,12, 1.51 , 2.51 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Jul-11,19:10,Gold Coast,Sydney,People First Stadium,36,106,,4,12,15,16, 5.70 , 1.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Jul-11,14:10,Hawthorn,Brisbane,UTAS Stadium,105,63,,16,9,9,9, 1.09 , 7.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Jul-11,18:40,West Coast,Geelong,Domain Stadium,96,88,,14,12,13,10, 2.25 , 1.62 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Jul-11,16:40,North Melbourne,St Kilda,Marvel Stadium,70,79,,10,10,12,7, 1.97 , 1.79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Jul-11,14:10,Collingwood,Hawthorn,MCG,106,65,,15,16,9,11, 1.30 , 3.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Jul-11,13:10,Brisbane,Port Adelaide,Gabba,99,88,,15,9,13,10, 1.41 , 2.85 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jul-11,19:10,Adelaide,Sydney,AAMI Stadium,57,50,,8,9,6,14, 2.78 , 1.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jul-11,19:10,Essendon,Geelong,Marvel Stadium,115,111,,18,7,16,15, 7.76 , 1.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jul-11,14:10,Richmond,Carlton,MCG,81,184,,12,9,28,16, 3.85 , 1.25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jul-11,13:10,Fremantle,Gold Coast,Domain Stadium,112,62,,17,10,9,8, 1.10 , 6.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jul-11,19:40,Western Bulldogs,Melbourne,Marvel Stadium,127,63,,19,13,8,15, 2.01 , 1.75 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jun-11,16:10,Port Adelaide,North Melbourne,AAMI Stadium,91,136,,14,7,21,10, 2.59 , 1.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jun-11,14:10,Carlton,West Coast,Marvel Stadium,67,103,,10,7,15,13, 1.22 , 4.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jun-11,13:10,Geelong,Adelaide,GMHBA Stadium,125,73,,19,11,10,13, 1.06 , 8.92 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Jun-11,19:10,Sydney,Collingwood,Accor Stadium,93,99,,14,9,13,21, 5.46 , 1.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Jun-11,17:40,Fremantle,Brisbane,Domain Stadium,88,65,,12,16,10,5, 1.17 , 4.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Jun-11,14:10,Richmond,Melbourne,MCG,91,118,,13,13,17,16, 1.95 , 1.81 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Jun-11,14:10,Gold Coast,Western Bulldogs,People First Stadium,88,110,,13,10,17,8, 5.24 , 1.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jun-11,19:40,Hawthorn,Essendon,MCG,146,81,,23,8,12,9, 1.61 , 2.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Jun-11,14:40,West Coast,Port Adelaide,Domain Stadium,110,88,,15,20,13,10, 1.07 , 8.45 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Jun-11,14:10,Carlton,Sydney,Marvel Stadium,100,66,,15,10,10,6, 1.28 , 3.59 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Jun-11,13:10,Melbourne,Fremantle,MCG,149,60,,22,17,8,12, 1.73 , 2.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jun-11,19:10,Brisbane,Richmond,Gabba,94,125,,14,10,18,17, 2.12 , 1.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jun-11,19:10,St Kilda,Geelong,MCG,72,100,,11,6,15,10, 3.65 , 1.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jun-11,14:10,Hawthorn,Gold Coast,UTAS Stadium,129,58,,19,15,8,10, 1.02 , 14.67 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jun-11,14:10,Essendon,North Melbourne,Marvel Stadium,90,111,,12,18,17,9, 1.65 , 2.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jun-11,19:40,Western Bulldogs,Adelaide,Marvel Stadium,100,70,,14,16,10,10, 1.29 , 3.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Jun-11,14:10,Melbourne,Collingwood,MCG,41,129,,6,5,19,15, 4.63 , 1.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jun-11,14:40,Fremantle,Essendon,Domain Stadium,98,64,,15,8,9,10, 1.76 , 2.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
